text,intent,sentiment
Does ZENDOffice Net 1G support enterprise features,product,neutral
Can't log into ZENDCloud VM Enterprise dashboard,technical,neutral
Current ZENDEnterprise Ultra bill is wrong,billing,neutral
What's the price of ZENDBiz Connect 500 in India,product,neutral
Cancel ZENDFiber Home 100 Mbps and refund,refund,neutral
This month's ZENDBiz Connect 1G bill has error?,billing,angry
Frustrated with ZENDStorage 1TB service,complaint,neutral
Tell me about ZENDFiber Home 100 Mbps service level,product,happy
This month's Prepaid Plus billing has error?,billing,angry
Postpaid Gold quality is terrible?,complaint,angry
ZENDOffice Net 200 experience is horrible,complaint,angry
The ZENDOffice Net 1G invoice shows $48?,billing,neutral
"In India, my ZENDBiz Connect 500 bill is $80",billing,neutral
Can't log into ZENDOffice Net 200.,technical,neutral
I want a return for Prepaid Plus,refund,neutral
Can't log into my ZENDFiber Home 100 Mbps account,technical,neutral
What is ZENDFleet IoT SLA?,product,neutral
Can't connect to Postpaid Platinum service,technical,neutral
I would like a refund for ZENDOffice Net 1G,refund,neutral
I am displeased with ZENDBiz Connect 500,complaint,neutral
Tell me about ZENDStorage 1TB SLA guarantee,product,happy
I would like a return for ZENDEnterprise Dedicated,refund,neutral
I would like a money back for ZENDFiber Home 300 Mbps,refund,neutral
Cannot connect to ZENDCloud VM Basic service.,technical,neutral
I want a refund for ZENDFleet IoT,refund,neutral
What's Prepaid Plus SLA guarantee,product,happy
Why is my ZENDEnterprise Dedicated invoice is $44,billing,neutral
I request reimbursement for ZENDFiber Home 300 Mbps,refund,neutral
Unable to access ZENDSmart Lighting.,technical,neutral
I request a money back for ZENDSmart Lighting,refund,neutral
I need refund for ZENDOffice Net 200.,refund,neutral
This billing cycle ZENDFiber Home 300 Mbps billing is incorrect,billing,angry
What does ZENDCloud VM Enterprise cost in USA?,product,neutral
Can't access my ZENDCloud VM Pro service,technical,neutral
Money back for ZENDFiber Home 100 Mbps,refund,neutral
Explain Postpaid Gold service.,product,happy
I require a refund for Prepaid Basic,refund,neutral
My ZENDStorage 10TB bill is $56,billing,neutral
The ZENDEnterprise Dedicated billing states $88,billing,neutral
ZENDEnterprise Dedicated unstable connection,technical,neutral
Current ZENDCloud VM Pro invoice has error.,billing,neutral
The ZENDOffice Net 500 billing shows $24,billing,neutral
Why is my ZENDCloud VM Basic billing states $70,billing,neutral
ZENDFiber Home 300 Mbps failure.,technical,neutral
Why is my ZENDBiz Connect 1G statement is $50,billing,neutral
I would like refund for ZENDFiber 1 Gbps,refund,neutral
The ZENDCloud VM Pro statement indicates $180,billing,neutral
Appalling experience with ZENDEnterprise Ultra,complaint,neutral
The ZENDBiz Connect 500 bill shows $88,billing,neutral
Current ZENDArchive Storage bill is incorrect,billing,neutral
This billing cycle ZENDCloud VM Basic bill has error,billing,neutral
Postpaid Silver quality is poor,complaint,neutral
Tell me about Prepaid Basic,product,neutral
This month's ZENDFiber Home 100 Mbps invoice is incorrect,billing,angry
Discontinue ZENDFiber 1 Gbps service and refund?,refund,neutral
Can't connect to ZENDSmart Parking service.,technical,neutral
The ZENDOffice Net 200 bill is $132,billing,neutral
Postpaid Silver experience is disgusting,complaint,neutral
The ZENDCloud VM Enterprise charge states $220?,billing,neutral
Can't log into ZENDSmart Lighting account,technical,neutral
I need a money back for Postpaid Silver,refund,neutral
Can ZENDBiz Connect 1G 5G enabled,product,neutral
ZENDEnterprise Ultra outage in India,technical,neutral
My ZENDCloud VM Pro isn't working?,technical,neutral
This billing cycle ZENDStorage 1TB charge has error,billing,neutral
Low quality ZENDSmart Parking,complaint,neutral
My ZENDSmart Traffic billing shows $99,billing,neutral
Tell me more about Postpaid Platinum.,product,happy
Does ZENDFiber Home 100 Mbps support consolidated invoicing,product,happy
Why is my Postpaid Platinum invoice shows $100,billing,neutral
Details about Prepaid Plus,product,neutral
Can Prepaid Plus 5G compatible.,product,neutral
Disgusting quality with Prepaid Basic,complaint,neutral
End ZENDCloud VM Enterprise and refund,refund,neutral
ZENDEnterprise Dedicated experience is terrible?,complaint,angry
What is ZENDSmart Lighting FUP limit?,product,neutral
Unable to access my ZENDCloud VM Pro account,technical,neutral
Very disappointed with Prepaid Unlimited?,complaint,neutral
Tell me about ZENDStorage 10TB FUP limit,product,happy
Horrible experience with ZENDIndustrial Sensor.,complaint,angry
Tell me about ZENDOffice Net 1G uptime guarantee.,product,neutral
I request a money back for ZENDOffice Net 200,refund,neutral
Can't log into my ZENDOffice Net 500,technical,neutral
Tell me about ZENDFiber Home 300 Mbps,product,happy
Why is my Prepaid Basic charge states $110,billing,neutral
Info on Prepaid Plus service,product,neutral
Very disappointed with ZENDFleet IoT,complaint,neutral
This billing cycle ZENDStorage 1TB billing has error,billing,angry
Awful service with ZENDCloud VM Enterprise,complaint,angry
Disappointed with ZENDFleet IoT,complaint,neutral
Disgusting quality with ZENDEnterprise Dedicated,complaint,neutral
Cannot connect to my ZENDStorage 1TB,technical,neutral
Refund for Prepaid Plus - within policy period,refund,neutral
I want a reimbursement for ZENDEnterprise Dedicated?,refund,neutral
Can't access ZENDOffice Net 500 account.,technical,neutral
Prepaid Basic quality is bad,complaint,neutral
What's ZENDStorage 10TB service level?,product,neutral
Why is my ZENDFiber 1 Gbps statement indicates $150,billing,neutral
Tell me about Postpaid Platinum uptime guarantee.,product,happy
Extremely disappointed with ZENDStorage 1TB,complaint,neutral
Why is my Prepaid Basic billing states $50,billing,neutral
I require return for Postpaid Gold,refund,neutral
Refund for ZENDSmart Lighting - within policy period,refund,neutral
I require a reimbursement for ZENDEnterprise Ultra,refund,neutral
Price of Prepaid Unlimited in Singapore,product,neutral
Describe ZENDArchive Storage service,product,happy
Return payment for ZENDSmart Parking.,refund,neutral
The ZENDStorage 10TB billing shows $88,billing,neutral
Cost of ZENDIndustrial Sensor.,product,happy
Price of ZENDCloud VM Basic.,product,neutral
Price of ZENDOffice Net 500 in India,product,happy
Does ZENDStorage 1TB have consolidated invoicing,product,neutral
Disappointed with ZENDCloud VM Basic service,complaint,neutral
Low quality ZENDOffice Net 500,complaint,neutral
Terrible experience with Postpaid Silver.,complaint,angry
ZENDFleet IoT service is very poor,complaint,neutral
Cannot log into ZENDEnterprise Dedicated dashboard,technical,neutral
Horrible quality with ZENDOffice Net 1G,complaint,angry
ZENDEnterprise Ultra service is very poor,complaint,neutral
I am not satisfied with ZENDFiber 1 Gbps,complaint,neutral
Incorrect charge for ZENDFiber Home 100 Mbps,billing,angry
Does Postpaid Platinum support enterprise features,product,happy
What is Postpaid Silver service,product,happy
Cannot connect to ZENDEnterprise Ultra dashboard?,technical,neutral
ZENDSmart Parking experience is abysmal,complaint,neutral
ZENDCloud VM Basic poor performance,technical,neutral
I want a return for ZENDSmart Traffic,refund,neutral
Issue with charge for ZENDEnterprise Ultra?,billing,neutral
ZENDIndustrial Sensor experience is pathetic,complaint,angry
Can't log into my Prepaid Unlimited service,technical,neutral
Unable to access my ZENDStorage 10TB service,technical,neutral
Unable to log into my ZENDIndustrial Sensor dashboard,technical,neutral
Can ZENDCloud VM Enterprise 5G compatible,product,neutral
I request return for ZENDFleet IoT.,refund,neutral
Can you refund my ZENDOffice Net 500,refund,neutral
Appalling experience with ZENDCloud VM Basic.,complaint,neutral
Refund for ZENDIndustrial Sensor - bought 3 days ago,refund,neutral
Features of ZENDEnterprise Dedicated have?,product,neutral
Abysmal quality with Prepaid Basic.,complaint,neutral
How much does ZENDCloud VM Pro cost in Singapore?,product,neutral
Issue with statement for ZENDStorage 10TB,billing,neutral
My ZENDIndustrial Sensor is not functioning?,technical,neutral
ZENDCloud VM Enterprise running slow,technical,neutral
Is ZENDOffice Net 1G support 5G?,product,neutral
My ZENDBiz Connect 500 statement states $96,billing,neutral
Horrible quality with ZENDOffice Net 200,complaint,angry
My ZENDOffice Net 200 charge is $100,billing,neutral
ZENDSmart Parking outage,technical,neutral
Issue with statement for ZENDIndustrial Sensor,billing,neutral
ZENDFiber Home 100 Mbps quality is appalling,complaint,neutral
My ZENDOffice Net 500 is offline,technical,neutral
Postpaid Platinum is too slow,complaint,neutral
ZENDSmart Lighting is too slow,complaint,neutral
Really disappointed with Postpaid Silver service,complaint,neutral
Incorrect statement for ZENDFiber 1 Gbps,billing,angry
What's the price of Prepaid Plus in India?,product,happy
Give my money back for ZENDArchive Storage.,refund,neutral
Cannot connect to ZENDFleet IoT service.,technical,neutral
Price of ZENDCloud VM Basic in USA,product,happy
My ZENDBiz Connect 1G bill indicates $200,billing,neutral
ZENDOffice Net 1G refund - within policy period,refund,neutral
What's ZENDFiber 1 Gbps fair usage policy,product,happy
Why is my ZENDFiber 1 Gbps charge is $12,billing,neutral
Current ZENDStorage 1TB invoice is wrong?,billing,angry
Does Prepaid Unlimited support enterprise features,product,neutral
Tell me about ZENDBiz Connect 1G.,product,neutral
Why is my ZENDSmart Parking invoice shows $64,billing,neutral
What's Postpaid Platinum SLA guarantee?,product,happy
Incorrect invoice for Postpaid Silver,billing,neutral
Postpaid Platinum service is very poor,complaint,neutral
Mistake in statement for Postpaid Gold,billing,neutral
I seek a reimbursement for Postpaid Silver.,refund,neutral
Return my money for ZENDCloud VM Pro,refund,neutral
Unable to log into my ZENDIndustrial Sensor account,technical,neutral
Prepaid Plus quality is very poor?,complaint,neutral
Process refund for ZENDCloud VM Pro,refund,neutral
Tell me more about ZENDBiz Connect 1G,product,happy
Cannot connect to my Postpaid Platinum dashboard,technical,neutral
Money back for ZENDFiber Home 300 Mbps,refund,neutral
My ZENDEnterprise Dedicated failure?,technical,neutral
ZENDBiz Connect 100 refund - bought 3 days ago,refund,neutral
Prepaid Unlimited service is poor,complaint,neutral
My ZENDFleet IoT invoice shows $70,billing,neutral
Describe ZENDSmart Lighting.,product,happy
Prepaid Plus quality is atrocious,complaint,neutral
Can't connect to my ZENDOffice Net 500 dashboard,technical,neutral
Why is my ZENDEnterprise Dedicated invoice indicates $143,billing,neutral
ZENDFiber Home 300 Mbps quality is terrible,complaint,angry
Worst quality with ZENDBiz Connect 1G,complaint,angry
Cannot log into my ZENDFleet IoT service,technical,neutral
Why is my ZENDSmart Traffic statement shows $120,billing,neutral
Can't log into my Postpaid Gold service,technical,neutral
ZENDSmart Lighting sluggish,technical,neutral
Cost of ZENDBiz Connect 500 in Singapore,product,neutral
ZENDSmart Traffic refund - within policy period.,refund,neutral
Why is my ZENDArchive Storage bill is $88,billing,neutral
Unsatisfied with Postpaid Silver service,complaint,neutral
Current ZENDSmart Lighting bill is incorrect,billing,angry
The ZENDFiber 1 Gbps charge indicates $12,billing,neutral
Prepaid Unlimited consolidated invoicing,product,neutral
Capabilities of ZENDCloud VM Basic have,product,neutral
Does ZENDOffice Net 500 support predictive maintenance?,product,neutral
What's the price of ZENDStorage 10TB in USA?,product,happy
Cannot connect to my Postpaid Gold service,technical,neutral
Prepaid Unlimited refund - under 7 days,refund,neutral
ZENDFleet IoT is very slow?,technical,neutral
Awful service with ZENDArchive Storage,complaint,angry
Issue refund for my ZENDFiber Home 300 Mbps?,refund,neutral
Unhappy with ZENDIndustrial Sensor service,complaint,neutral
Disgusting experience with ZENDSmart Parking,complaint,neutral
ZENDBiz Connect 1G not working in India,technical,neutral
Cannot access ZENDStorage 10TB dashboard,technical,neutral
ZENDBiz Connect 500 quality is substandard?,complaint,neutral
Postpaid Platinum is poor performance,technical,neutral
Low quality ZENDFiber 1 Gbps,complaint,neutral
Please process refund for my ZENDFleet IoT,refund,neutral
Can't connect to my ZENDCloud VM Enterprise service,technical,neutral
Why is my ZENDCloud VM Pro bill states $90?,billing,neutral
My Postpaid Silver failure.,technical,neutral
Can ZENDSmart Parking support 5G,product,neutral
Why is my Prepaid Plus charge shows $21,billing,neutral
I need a refund for ZENDEnterprise Dedicated,refund,neutral
Refund for Postpaid Platinum - within 7 days,refund,neutral
This billing cycle ZENDSmart Traffic charge is incorrect,billing,neutral
Unable to access ZENDFleet IoT dashboard.,technical,neutral
Can ZENDCloud VM Basic support 5G,product,neutral
Can ZENDStorage 10TB support 5G,product,neutral
Refund my ZENDOffice Net 200,refund,neutral
Explain ZENDBiz Connect 100.,product,happy
What does ZENDCloud VM Enterprise cost in USA,product,neutral
Why is my ZENDOffice Net 200 bill indicates $100?,billing,neutral
Horrible experience with ZENDSmart Parking.,complaint,angry
Appalling quality with ZENDSmart Lighting.,complaint,neutral
Cannot access ZENDOffice Net 1G dashboard,technical,neutral
Why is my Postpaid Platinum bill shows $180,billing,neutral
This month's Prepaid Plus invoice is wrong,billing,angry
Prepaid Plus service is very poor,complaint,neutral
Frustrated with ZENDOffice Net 200 service,complaint,neutral
I require money back for ZENDSmart Traffic,refund,neutral
What is ZENDArchive Storage uptime guarantee,product,neutral
Cannot access ZENDSmart Lighting dashboard,technical,neutral
ZENDFiber Home 300 Mbps outage in India,technical,neutral
My ZENDCloud VM Pro invoice shows $300?,billing,neutral
ZENDFiber Home 300 Mbps quality is bad,complaint,neutral
ZENDEnterprise Ultra is not working,technical,neutral
ZENDFiber Home 300 Mbps is lagging,technical,neutral
My Prepaid Basic billing is $200,billing,neutral
My ZENDSmart Parking charge indicates $60,billing,neutral
Cannot connect to my ZENDBiz Connect 500,technical,neutral
Refund for ZENDEnterprise Dedicated - within 7 days,refund,neutral
Dreadful quality with ZENDBiz Connect 100,complaint,neutral
Can't connect to my ZENDEnterprise Ultra,technical,neutral
I'm frustrated with ZENDFleet IoT,complaint,neutral
I'm dissatisfied with ZENDIndustrial Sensor?,complaint,neutral
