text,intent,sentiment
I want a refund for my ZENDStream.,refund,neutral
My ZENDStream is not working.,technical,neutral
Details of ZENDStream and the 1TB FUP limit.,product,neutral
Terrible experience with ZENDCloud VM Pro.,complaint,angry
I was charged in India 60 for Prepaid Basic,billing,neutral
"This is unacceptable, Prepaid Basic is slow.",complaint,angry
I can't access my ZENDFiber 1 Gbps Dashboard .,technical,neutral
Details about ZENDMeet and the 1TB FUP limit .,product,neutral
I am unhappy with my ZENDFiber 1 Gbps service.,complaint,angry
I can't access my Postpaid Gold Dashboard .,technical,neutral
I am unhappy with my ZENDFiber 1 gbps service.,complaint,angry
Warum is my bill 60 for prepaid basic payment?,billing,neutral
Terrible experience with the ZENDIndustrial Sensor.,complaint,angry
My bill for postpaid gold is 60 .,billing,neutral
Can you process a refund for pre-paid basic?,refund,neutral
"This month, a wrong billing was for ZENDFiber 1 Gbps .",billing,angry
Why my bill for Prepaid Basic is 150?,billing,neutral
Details about ZENDMeet and the 1TB FUP limit,product,neutral
Does ZENDCloud VM Pro support predictive maintenance?,product,happy
Return my money for Postpaid Gold - it is within the 7-day window .,refund,neutral
My Postpaid Gold dashboard is unaccessible.,technical,neutral
I can't access my Prepaid Basic dashboard.,technical,neutral
 Can you process a refund for Postpaid Gold ? ,refund,neutral
Return my money for Prepaid Basic - it is within the 7-day window .,refund,neutral
I want to return my prepaid basic,refund,neutral
I want to receive a refund for my ZENDMeet .,refund,neutral
Can you process a refund for ZENDIndustrial Sensor?,refund,neutral
My ZENDCloud VM Pro is not working .,technical,neutral
I am unhappy with my postpaid service.,complaint,angry
My ZEND stream is not working .,technical,neutral
I need a refund for my ZENDMeet.,refund,neutral
The ZENDFiber 1 Gbps service is down in the USA.,technical,neutral
Terrible experience with ZENDStream.,complaint,angry
This is unacceptable. Prepaid basic is slow .,complaint,angry
I am unhappy with my Postpaid Gold service .,complaint,angry
Tell me more about Prepaid Basic .,product,neutral
"In the USA, 36 I was charged for Postpaid Gold .",billing,neutral
I was charged 150 for ZENDCloud VM Pro in Thailand.,billing,neutral
Postpaid Gold service is back in Thailand.,technical,neutral
My ZENDCloud VM Pro is not working .,technical,neutral
I am unhappy with my Postpaid Gold service .,complaint,angry
Can you process a refund for ZENDMeet?,refund,neutral
Can you process a refund for ZENDStream ?,refund,neutral
"More about ZENDMeet, tell me .",product,neutral
This is unacceptable. ZENDMeet is slow.,complaint,angry
Why is my bill 150 for Prepaid Basic?,billing,neutral
Terrible experience with ZENDMeet.,complaint,angry
Terrible experience with ZENDMeet.,complaint,angry
I am unhappy with my ZENDCloud VM Pro Service .,complaint,angry
 Why is my bill 60 for ZENDCloud VM Pro? ,billing,neutral
Why my bill is 36 for ZENDMeet?,billing,neutral
Does ZENDStream support 5G data?,product,happy
I am unhappy with the ZENDCloud VM Pro service.,complaint,angry
Details about the ZENDindustrial Sensor and the 1TB FUP limit are described below.,product,neutral
Incorrect payment for ZENDMeet this month.,billing,neutral
This month for ZENDIndustrial Sensor it was incorrectly billing .,billing,neutral
Supports ZENDStream Consolidated Invoicing?,product,happy
This is unacceptable; ZENDMeet is slow.,complaint,angry
I want a refund for my ZENDCloud VM Pro.,refund,neutral
I can not access my Postpaid Gold dashboard.,technical,neutral
I can't access my ZENDStream dashboard.,technical,neutral
Terrible experience with ZENDStream.,complaint,angry
This is unacceptable. The ZENDIndustrial Sensor is slow.,complaint,angry
Details about ZENDCloud VM Pro and the 1TB FUP limit.,product,neutral
I can't access my ZENDCloud VM Pro dashboard.,technical,neutral
Does Postpaid Gold support Preventive Maintenance?,product,happy
Terrible experience with ZENDIndustrial Sensor .,complaint,angry
The ZENDCloud VM Pro service is down in India.,technical,neutral
I can't access my ZENDMeet Dashboard.,technical,neutral
I am unhappy with my ZENDCloud VM Pro service.,complaint,angry
Details about ZENDStream and the 1TB FUP limit .,product,neutral
"This month , ZENDMeet was incorrectly paid for.",billing,neutral
"This is inacceptable, ZENDStream is slow.",complaint,neutral
This is unacceptable and the ZENDIndustrial sensor is slow .,complaint,angry
Details about ZENDIndustrial Sensor and the 1TB FUP limit.,product,neutral
0 for ZENDIndustrial Sensor in the USA was charged.,billing,neutral
Tell me about Prepaid Basic .,product,neutral
I am unhappy with my Prepaid Basic service .,complaint,angry
The ZENDMeet service is down in India.,technical,neutral
"This is unacceptable, Prepaid Basic is slow.",complaint,angry
Consolidated invoice support prepaid basic?,product,happy
I can't access my ZENDStream dashboard.,technical,neutral
Return my money for ZENDStream - it's within the 7-day window.,refund,neutral
"For ZENDStream in Thailand, I was charged 150 $ .",billing,neutral
Does ZENDFiber 1 Gbps support predictive maintenance ?,product,happy
Can you process a refund for ZENDMeet ?,refund,neutral
I want a refund for my ZENDMeet .,refund,neutral
Terrible experience with Prepaid Basic.,complaint,angry
Return my money for ZENDIndustrial Sensor - it's within the 7-day window.,refund,neutral
Tell me more about ZENDStream.,product,neutral
"This is unacceptable, ZENDFiber 1 Gbps is slow.",complaint,angry
Prepaid basic support is Predictive Maintenance,product,happy
My ZENDFiber 1 Gbps is not working .,technical,neutral
Why is my bill 60 for ZENDIndustrial Sensor?,billing,neutral
Details about ZENDIndustrial Sensor and the 1TB FUP limit .,product,neutral
My ZENDIndustrial sensor is not working.,technical,neutral
Return my money for ZENDFiber 1 Gbps - it is within the 7-day window.,refund,neutral
I was charged 120 in Singapore for postpaid gold.,billing,neutral
I can't access my Postpaid Gold dashboard.,technical,neutral
In India I was charged 60 for ZENDCloud VM Pro .,billing,neutral
"This is unacceptable, ZENDIndustrial Sensor is slow.",complaint,angry
Tell me more about ZENDMeet.,product,neutral
"This is inacceptable, ZENDFiber 1 Gbps is slow.",complaint,neutral
The service ZENDCloud VM Pro is currently offline in India .,technical,neutral
Can you process a refund for ZENDMeet?,refund,neutral
Tell me more about ZENDIndustrial Sensor .,product,neutral
I am unhappy with my postpaid Gold Service.,complaint,angry
I am unfulfilled with my ZENDFiber 1 Gbps service.,complaint,angry
My Prepaid Basic is not working.,technical,neutral
I am unhappy with my ZENDIndustrial Sensor service.,complaint,angry
My Postpaid Gold is not working.,technical,neutral
For ZENDStream I was charged 60 in India .,billing,neutral
I was charged 120 for ZENDCloud VM Pro in Singapore .,billing,neutral
My ZENDFiber 1 Gbps is not working.,technical,neutral
This is inacceptable - Postpaid gold is slow.,complaint,neutral
Details about ZENDMeet and the 1TB FUP limit.,product,neutral
"Me, I cannot access my ZENDMeet dashboard.",technical,neutral
I was charged 36 % in USA for ZENDIndustrial Sensor.,billing,neutral
Supports ZENDMeet Consolidated Invoicing?,product,happy
"This is unacceptable, ZENDMeet is slow.",complaint,angry
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Supports ZENDCloud VM Pro 99.9 % SLA?,product,happy
I want a refund for my Postpaid gold.,refund,neutral
Why is my bill for Postpaid Gold 120?,billing,neutral
I want a refund for my ZENDFiber 1 Gbps .,refund,neutral
Why is my bill 60 Gbps for ZENDFiber 1?,billing,neutral
My money is returned for Prepaid Basic - it's within the 7-day window.,refund,neutral
For ZENDIndustrial Sensor I was charged 150 in Thailand.,billing,neutral
Terrible experience with Postpaid Gold.,complaint,angry
I was charged 120 for the ZENDIndustrial Sensor in Singapore .,billing,neutral
Postpaid Gold supports SLA 99.9% ?,product,happy
Why is my bill 36 for ZENDStream?,billing,neutral
My ZENDStream service is being frustrating .,complaint,angry
Does ZENDFiber 1 Gbps support Consolidated Invoices ?,product,happy
Mire is unhappy with my ZENDFiber 1 Gbps service.,complaint,angry
Return my money for Prepaid Basic - it's within the 7-day window.,refund,neutral
Return my money for ZENDMeet - it's within the 7 day window .,refund,neutral
Details about the ZENDIndustrial Sensor and the 1TB FUP limit.,product,neutral
This is unacceptable. ZENDStream is slow.,complaint,angry
Tell me more about ZENDCloud VM Pro .,product,neutral
Supports ZENDMeet SLA 99.9%?,product,happy
The ZENDCloud VM Pro service is down in Thailand .,technical,neutral
My Prepaid Basic is not working.,technical,neutral
The ZENDFiber 1 Gbps service is out in India.,technical,neutral
"This is unacceptable, ZENDStream is slow .",complaint,angry
"This month, it was incorrect billing for ZENDIndustrial Sensor .",billing,neutral
- Can you process a refund for ZENDFiber 1 Gbps ?,refund,neutral
Return my money to prepaid basic - it is within the 7-day window.,refund,neutral
Terrible experience with ZENDCloud VM Pro .,complaint,angry
The postpaid gold I was charged 150 for in Thailand.,billing,neutral
"This is unacceptable, ZENDStream is slow.",complaint,angry
Terrible experience with ZENDMeet,complaint,angry
Why is my bill 150 for the ZENDIndustrial Sensor?,billing,neutral
I can not access my ZENDStream Dashboard .,technical,neutral
Can you process a refund for ZENDCloud VM Pro?,refund,neutral
I am unhappy with my ZENDCloud VM Pro service.,complaint,angry
Tell me more about ZENDCloud VM Pro .,product,neutral
Return my money for ZENDStream - it is within 7-day window.,refund,neutral
I was charged 60 for postpaid gold in India.,billing,neutral
This month the Postpaid Gold was incorrectly billed.,billing,neutral
This month incorrect billing for ZENDIndustrial Sensors .,billing,neutral
Supports the ZENDIndustrial Sensor 5G data?,product,happy
Terrible experience with ZENDStream.,complaint,angry
Terrible experience with prepaid basic.,complaint,angry
"This is unacceptable , ZENDMeet is slow .",complaint,angry
Why is my bill 120 for ZENDStream?,billing,neutral
The service to Postpaid Gold has broken down in Thailand .,technical,angry
ZENDStream is not working.,technical,neutral
I can’t access my ZENDMeet dashboard .,technical,neutral
Warum is my bill 60 for Postpaid Gold ?,billing,neutral
Correct billing for the ZENDIndustrial Sensor this month.,billing,neutral
Warum is my bill 60 for prepaid basic?,billing,neutral
Return my money to ZENDIndustrial Sensor -- within the 7 day window .,refund,neutral
ZENDCloud VM Pro support predictive maintenance ?,product,happy
Details about ZENDIndustrial Sensor and the 1TB FUP limit .,product,neutral
The ZENDFiber 1 Gbps service in India is down.,technical,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
Incorrect billing for the ZENDIndustrial Sensor this month.,billing,neutral
This is unacceptable: ZENDFiber 1 Gbps is slow.,complaint,angry
Can you process a refund for ZENDStream?,refund,neutral
Tell me more about ZENDStream.,product,neutral
I can't access my Postpaid Gold dashboard.,technical,neutral
Does prepaid basic support SLA 99.9% ?,product,happy
Supports ZENDIndustrial Sensor SLA 99.9%?,product,happy
"This is unacceptable, Postpaid gold is slow.",complaint,angry
Details about ZENDFiber 1 Gbps and 1TB FUP limit .,product,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
I want a refund for my ZENDCloud VM Pro .,refund,neutral
I am unhappy with my Postpaid Gold service.,complaint,angry
Why is my bill 150 for Postpaid Gold?,billing,neutral
Return my money for ZENDMeet - it is within the 7-day time period .,refund,neutral
I want to have my ZENDMeet to refund .,refund,neutral
Incorrect billing for ZENDCloud VM Pro this month.,billing,neutral
Tell me more about ZENDStream.,product,neutral
I was charged 60 for ZENDStream in India .,billing,neutral
I am unhappy with my ZENDStream service.,complaint,angry
Why is my bill 60 for ZENDMeet?,billing,neutral
Terrible experience with ZENDIndustrial Sensor .,complaint,angry
Can you process a refund for ZENDCloud VM Pro?,refund,neutral
Can you process a refund for postpaid gold ?,refund,neutral
Warum is my bill 120 for ZENDStream?,billing,neutral
I am unhappy with my ZENDCloud VM Pro service .,complaint,angry
The pre-paid basic service is in Singapore.,technical,neutral
Return my money for ZENDCloud VM Pro - it is within the 7 day window.,refund,neutral
Why is my bill 120 for ZENDIndustrial Sensor?,billing,neutral
I am unhappy with my ZENDMeet service .,complaint,angry
Why my bill 60 for ZENDStream is,billing,neutral
Can you process a refund for ZENDStream?,refund,neutral
Terrible experience with ZENDStream.,complaint,angry
The ZENDCloud VM Pro service is unavailable in India .,technical,neutral
My prepaid basic is not working.,technical,neutral
